N_unmapped	8556443	8556443	8556443
N_multimapping	16294929	16294929	16294929
N_noFeature	1583246	1588155	8493989
N_ambiguous	15	15	0
ENSCAFG00000020565	6300	6300	0
ENSCAFG00000020481	3087	3087	0
ENSCAFG00000026764	0	0	0
ENSCAFG00000025670	2109	2109	0
ENSCAFG00000020644	4	4	0
ENSCAFG00000025658	456	456	0
ENSCAFG00000025742	267	267	0
ENSCAFG00000043336	278	278	0
ENSCAFG00000025704	476	476	0
ENSCAFG00000044681	0	0	0
ENSCAFG00000025726	4548	4548	0
ENSCAFG00000020459	10924	10924	0
ENSCAFG00000038673	0	0	0
ENSCAFG00000048424	0	0	0
ENSCAFG00000027199	60	60	0
ENSCAFG00000025633	17	17	0
ENSCAFG00000043394	716	716	0
ENSCAFG00000022770	334	334	0
ENSCAFG00000025712	6308	6308	0
ENSCAFG00000022820	12	12	0
ENSCAFG00000025638	7331	7330	1
ENSCAFG00000048852	3	3	0
ENSCAFG00000022763	3	3	0
ENSCAFG00000020518	4747	4747	0
ENSCAFG00000026666	0	0	0
ENSCAFG00000042350	0	0	0
ENSCAFG00000025657	1978	1978	0
ENSCAFG00000022958	0	0	0
ENSCAFG00000044664	0	0	0
ENSCAFG00000020474	0	0	0
ENSCAFG00000044506	0	0	0
ENSCAFG00000027813	9	9	0
ENSCAFG00000022794	6605	6605	0
ENSCAFG00000025724	314	314	0
ENSCAFG00000025668	3	3	0
ENSCAFG00000025654	342	342	0
ENSCAFG00000022764	7	7	0
ENSCAFG00000025698	897	897	0
ENSCAFG00000027567	355	355	0
ENSCAFG00000020514	0	0	0
ENSCAFG00000022825	160	160	0
ENSCAFG00000022858	75	68	7
ENSCAFG00000025708	66	66	0
ENSCAFG00000022774	761	761	0
ENSCAFG00000022790	685	685	0
ENSCAFG00000049039	0	0	0
ENSCAFG00000044768	0	0	0
ENSCAFG00000049262	0	0	0
ENSCAFG00000050006	0	0	0
ENSCAFG00000048839	0	0	0
ENSCAFG00000043437	0	0	0
ENSCAFG00000042082	0	0	0
ENSCAFG00000046872	0	0	0
ENSCAFG00000043975	0	0	0
ENSCAFG00000047838	0	0	0
ENSCAFG00000047926	3	3	0
ENSCAFG00000049145	0	0	0
ENSCAFG00000028340	1	1	0
ENSCAFG00000041572	0	0	0
ENSCAFG00000041644	0	0	0
